h;f_backward;f_central;f_forward;d_backward;d_central;d_forward;f_s;d_s;
0.8372;0.083159691;0.010235196;0.062689298;0.083159677;0.010235202;0.062689273;0.088421214;0.088421154; 
0.837;0.083137935;0.010230368;0.062677228;0.083137919;0.010230355;0.062677208;0.08839767;0.088397538; 
0.8368;0.08311618;0.010225511;0.062665158;0.083116162;0.01022551;0.062665143;0.088374014;0.088373923; 
0.8366;0.083094424;0.010220653;0.062653059;0.083094406;0.010220665;0.062653076;0.088350269;0.088350308; 
0.8364;0.083072639;0.010215825;0.062640959;0.083072651;0.010215822;0.062641007;0.088326599;0.088326694; 
0.8362;0.083050883;0.010210997;0.062628889;0.083050896;0.01021098;0.062628937;0.08830301;0.088303081; 
0.836;0.083029157;0.010206109;0.062616908;0.083029142;0.010206138;0.062616865;0.088279586;0.088279468; 
0.8358;0.083007342;0.010201252;0.062604839;0.083007389;0.010201298;0.062604792;0.088255967;0.088255856; 
0.8356;0.082985616;0.010196453;0.062592739;0.082985636;0.010196459;0.062592718;0.088232356;0.088232245; 
0.8354;0.08296386;0.010191596;0.062580639;0.082963885;0.010191621;0.062580642;0.088208723;0.088208635; 
0.8352;0.082942104;0.010186797;0.062568509;0.082942134;0.010186785;0.062568564;0.088184919;0.088185025; 
0.835;0.082920379;0.01018194;0.062556469;0.082920383;0.010181949;0.062556485;0.088161345;0.088161416; 
0.8348;0.082898623;0.010177112;0.06254437;0.082898634;0.010177115;0.062544405;0.088137779;0.088137808; 
0.8346;0.082876867;0.010172254;0.062532389;0.082876885;0.010172281;0.062532323;0.088114265;0.0881142; 
0.8344;0.082855141;0.010167426;0.062520289;0.082855137;0.010167449;0.062520239;0.088090691;0.088090593; 
0.8342;0.082833415;0.010162628;0.06250816;0.08283339;0.010162618;0.062508155;0.088067088;0.088066987; 
0.834;0.08281166;0.0101578;0.06249609;0.082811644;0.010157788;0.062496068;0.088043469;0.088043381; 
0.8338;0.082789904;0.010152972;0.06248396;0.082789898;0.010152959;0.06248398;0.088019687;0.088019777; 
0.8336;0.082768118;0.010148114;0.06247189;0.082768153;0.010148131;0.062471891;0.087996128;0.087996173; 
0.8334;0.082746393;0.010143316;0.062459731;0.082746409;0.010143304;0.0624598;0.087972495;0.087972569; 
0.8332;0.082724667;0.010138458;0.06244778;0.082724666;0.010138479;0.062447708;0.087949011;0.087948967; 
0.833;0.082702941;0.01013366;0.062435651;0.082702923;0.010133654;0.062435614;0.087925445;0.087925365; 
0.8328;0.082681185;0.010128802;0.062423551;0.082681181;0.010128831;0.062423519;0.087901849;0.087901764; 
0.8326;0.082659429;0.010124004;0.062411421;0.08265944;0.010124009;0.062411422;0.087878268;0.087878163; 
0.8324;0.082637674;0.010119206;0.062399292;0.0826377;0.010119188;0.062399324;0.087854493;0.087854563; 
0.8322;0.082615978;0.010114378;0.062387192;0.08261596;0.010114368;0.062387224;0.087830867;0.087830964; 
0.832;0.082594192;0.01010958;0.062375092;0.082594221;0.010109549;0.062375123;0.087807345;0.087807366; 
0.8318;0.082572466;0.010104662;0.062363112;0.082572483;0.010104731;0.06236302;0.087783876;0.087783768; 
0.8316;0.08255074;0.010099894;0.062350953;0.082550746;0.010099915;0.062350916;0.087760243;0.087760171; 
0.8314;0.082528985;0.010095066;0.062338853;0.082529009;0.010095099;0.062338811;0.087736669;0.087736575; 
0.8312;0.082507289;0.010090298;0.062326723;0.082507273;0.010090285;0.062326704;0.087713103;0.08771298; 
0.831;0.082485503;0.01008544;0.062314624;0.082485538;0.010085472;0.062314595;0.0876895;0.087689385; 
0.8308;0.082463807;0.010080701;0.062302464;0.082463804;0.010080659;0.062302485;0.087665747;0.087665791; 
0.8306;0.082442051;0.010075843;0.062290335;0.08244207;0.010075848;0.062290374;0.087642144;0.087642198; 
0.8304;0.082420296;0.010070986;0.062278354;0.082420338;0.010071039;0.062278261;0.087618697;0.087618605; 
0.8302;0.08239857;0.010066187;0.062266165;0.082398606;0.01006623;0.062266146;0.087595071;0.087595013; 
0.83;0.082376874;0.010061389;0.062254065;0.082376874;0.010061422;0.06225403;0.08757152;0.087571422; 
0.8298;0.082355148;0.010056591;0.062241936;0.082355144;0.010056616;0.062241913;0.087547968;0.087547832; 
0.8296;0.082333422;0.010051793;0.062229806;0.082333414;0.01005181;0.062229794;0.087524313;0.087524242; 
0.8294;0.082311666;0.010047025;0.062217647;0.082311685;0.010047006;0.062217674;0.08750056;0.087500653; 
0.8292;0.08228994;0.010042256;0.062205487;0.082289957;0.010042203;0.062205552;0.087476987;0.087477064; 
0.829;0.082268214;0.010037369;0.062193507;0.082268229;0.010037401;0.062193428;0.087453555;0.087453477; 
0.8288;0.082246488;0.0100326;0.062181348;0.082246503;0.0100326;0.062181304;0.087429959;0.08742989; 
0.8286;0.082224792;0.010027772;0.062169218;0.082224777;0.0100278;0.062169177;0.087406415;0.087406304; 
0.8284;0.082203037;0.010023004;0.062157059;0.082203051;0.010023001;0.062157049;0.087382796;0.087382719; 
0.8282;0.082181311;0.010018176;0.062144929;0.082181327;0.010018203;0.06214492;0.087359245;0.087359134; 
0.828;0.082159615;0.010013408;0.06213277;0.082159603;0.010013407;0.06213279;0.087335515;0.08733555; 
0.8278;0.082137889;0.010008639;0.06212061;0.08213788;0.010008612;0.062120657;0.087311852;0.087311967; 
0.8276;0.082116163;0.010003781;0.0621086;0.082116158;0.010003817;0.062108524;0.08728845;0.087288384; 
0.8274;0.082094437;0.009999013;0.062096411;0.082094437;0.009999024;0.062096388;0.087264869;0.087264802; 
0.8272;0.082072681;0.009994185;0.062084311;0.082072716;0.009994232;0.062084252;0.087241355;0.087241221; 
0.827;0.082050985;0.009989417;0.062072122;0.082050996;0.009989441;0.062072114;0.087217744;0.087217641; 
0.8268;0.082029289;0.009984648;0.062059963;0.082029277;0.009984652;0.062059974;0.087194125;0.087194061; 
0.8266;0.082007593;0.00997988;0.062047803;0.082007559;0.009979863;0.062047833;0.087170418;0.087170482; 
0.8264;0.081985867;0.009975082;0.062035674;0.081985841;0.009975075;0.062035691;0.087146851;0.087146904; 
0.8262;0.081964141;0.009970284;0.062023604;0.081964124;0.009970289;0.062023547;0.08712339;0.087123327; 
0.826;0.081942386;0.009965515;0.062011355;0.081942408;0.009965504;0.062011401;0.087099727;0.08709975; 
0.8258;0.081920719;0.009960687;0.061999285;0.081920693;0.009960719;0.061999254;0.087076235;0.087076174; 
0.8256;0.081898964;0.009955919;0.061987126;0.081898978;0.009955936;0.061987106;0.087052743;0.087052599; 
0.8254;0.081877238;0.009951121;0.061974966;0.081877265;0.009951154;0.061974956;0.087029132;0.087029024; 
0.8252;0.081855542;0.009946382;0.061962777;0.081855552;0.009946374;0.061962804;0.08700535;0.08700545; 
0.825;0.081833816;0.009941554;0.061950618;0.081833839;0.009941594;0.061950651;0.086981814;0.086981877; 
0.8248;0.081812149;0.009936816;0.061938578;0.081812128;0.009936815;0.061938497;0.086958359;0.086958305; 
0.8246;0.081790394;0.009932077;0.061926269;0.081790417;0.009932038;0.061926341;0.086934629;0.086934733; 
0.8244;0.081768727;0.009927279;0.061914229;0.081768707;0.009927262;0.061914184;0.086911242;0.086911163; 
0.8242;0.081747031;0.009922481;0.06190207;0.081746998;0.009922486;0.061902025;0.086887668;0.086887592; 
0.824;0.081725246;0.009917712;0.061889851;0.081725289;0.009917712;0.061889865;0.086864087;0.086864023; 
0.8238;0.08170355;0.009912944;0.061877692;0.081703582;0.009912939;0.061877703;0.086840417;0.086840454; 
0.8236;0.081681883;0.009908176;0.061865503;0.081681875;0.009908167;0.06186554;0.086816806;0.086816886; 
0.8234;0.081660158;0.009903377;0.061853433;0.081660169;0.009903397;0.061853375;0.086793366;0.086793319; 
0.8232;0.081638461;0.009898639;0.061841124;0.081638463;0.009898627;0.061841209;0.086769651;0.086769752; 
0.823;0.081616736;0.009893811;0.061829084;0.081616758;0.009893858;0.061829041;0.086746293;0.086746187; 
0.8228;0.08159501;0.009889072;0.061816925;0.081595055;0.009889091;0.061816872;0.086722727;0.086722622; 
0.8226;0.081573314;0.009884274;0.061804706;0.081573351;0.009884325;0.061804702;0.086699176;0.086699057; 
0.8224;0.081551677;0.009879536;0.061792546;0.081551649;0.00987956;0.06179253;0.086675587;0.086675494; 
0.8222;0.081529951;0.009874827;0.061780327;0.081529947;0.009874796;0.061780356;0.086651827;0.086651931; 
0.822;0.081508225;0.009869969;0.061768258;0.081508247;0.009870033;0.061768181;0.086628418;0.086628369; 
0.8218;0.081486529;0.00986529;0.061755949;0.081486546;0.009865271;0.061756005;0.086604717;0.086604807; 
0.8216;0.081464863;0.009860522;0.061743879;0.081464847;0.00986051;0.061743827;0.086581375;0.086581247; 
0.8214;0.081443167;0.009855753;0.06173166;0.081443149;0.009855751;0.061731647;0.086557742;0.086557687; 
0.8212;0.081421471;0.009851015;0.061719471;0.081421451;0.009850992;0.061719466;0.086534198;0.086534128; 
0.821;0.081399745;0.009846217;0.061707282;0.081399754;0.009846235;0.061707284;0.086510631;0.086510569; 
0.8208;0.081378019;0.009841478;0.061695093;0.081378057;0.009841479;0.0616951;0.086486983;0.086487011; 
0.8206;0.081356353;0.00983671;0.061682904;0.081356362;0.009836724;0.061682915;0.086463395;0.086463454; 
0.8204;0.081334686;0.009832001;0.061670655;0.081334667;0.00983197;0.061670728;0.086439821;0.086439898; 
0.8202;0.08131299;0.009827203;0.061658555;0.081312973;0.009827217;0.06165854;0.086416397;0.086416343; 
0.82;0.081291294;0.009822464;0.061646396;0.08129128;0.009822465;0.06164635;0.086392875;0.086392788; 
0.8198;0.081269598;0.009817696;0.061634177;0.081269588;0.009817715;0.061634158;0.086369346;0.086369234; 
0.8196;0.081247872;0.009812927;0.061621988;0.081247896;0.009812965;0.061621966;0.086345795;0.086345681; 
0.8194;0.081226206;0.009808219;0.061609769;0.081226205;0.009808217;0.061609772;0.08632208;0.086322128; 
0.8192;0.08120454;0.00980348;0.06159755;0.081204515;0.009803469;0.061597576;0.086298506;0.086298576; 
0.819;0.081182814;0.009798741;0.061585301;0.081182825;0.009798723;0.061585379;0.086274947;0.086275025; 
0.8188;0.081161088;0.009793913;0.061573261;0.081161137;0.009793978;0.06157318;0.08625153;0.086251475; 
0.8186;0.081139422;0.009789175;0.061561042;0.081139449;0.009789234;0.06156098;0.086228038;0.086227925; 
0.8184;0.081117785;0.009784496;0.061548763;0.081117762;0.009784492;0.061548778;0.086204442;0.086204376; 
0.8182;0.081096059;0.009779728;0.061536574;0.081096076;0.00977975;0.061536575;0.086180913;0.086180828; 
0.818;0.081074393;0.009775019;0.061524355;0.08107439;0.00977501;0.061524371;0.086157206;0.086157281; 
0.8178;0.081052727;0.00977028;0.061512136;0.081052705;0.00977027;0.061512165;0.086133662;0.086133734; 
0.8176;0.081030971;0.009765542;0.061499888;0.081031021;0.009765532;0.061499957;0.086110111;0.086110188; 
0.8174;0.081009364;0.009760773;0.061487818;0.081009338;0.009760795;0.061487748;0.086086716;0.086086643; 
0.8172;0.080987668;0.009756035;0.061475569;0.080987655;0.009756059;0.061475538;0.08606315;0.086063099; 
0.817;0.080965942;0.009751296;0.06146338;0.080965974;0.009751324;0.061463326;0.086039643;0.086039555; 
0.8168;0.080944306;0.009746617;0.061451131;0.080944293;0.00974659;0.061451113;0.086016151;0.086016012; 
0.8166;0.08092258;0.009741849;0.061438852;0.080922612;0.009741857;0.061438898;0.085992369;0.08599247; 
0.8164;0.080900914;0.00973714;0.061426663;0.080900933;0.009737126;0.061426682;0.085968848;0.085968928; 
0.8162;0.080879247;0.009732431;0.061414415;0.080879254;0.009732395;0.061414464;0.085945304;0.085945388; 
0.816;0.080857521;0.009727603;0.061402315;0.080857576;0.009727666;0.061402244;0.085921931;0.085921848; 
0.8158;0.080835915;0.009722924;0.061390066;0.080835899;0.009722938;0.061390024;0.085898387;0.085898309; 
0.8156;0.080814189;0.009718186;0.061377847;0.080814223;0.009718211;0.061377801;0.085874896;0.08587477; 
0.8154;0.080792552;0.009713477;0.061365598;0.080792547;0.009713485;0.061365578;0.085851322;0.085851232; 
0.8152;0.080770886;0.009708768;0.061353379;0.080770872;0.00970876;0.061353353;0.085827823;0.085827695; 
0.815;0.08074922;0.009704059;0.061341101;0.080749198;0.009704036;0.061341126;0.085804041;0.085804159; 
0.8148;0.080727553;0.009699351;0.061328822;0.080727525;0.009699314;0.061328898;0.085780534;0.085780624; 
0.8146;0.080705857;0.009694553;0.061316752;0.080705852;0.009694592;0.061316668;0.085757177;0.085757089; 
0.8144;0.080684161;0.009689844;0.061304474;0.080684181;0.009689872;0.061304437;0.085733648;0.085733555; 
0.8142;0.080662495;0.009685135;0.061292225;0.08066251;0.009685153;0.061292205;0.085710082;0.085710022; 
0.814;0.080640859;0.009680426;0.061280006;0.080640839;0.009680434;0.061279971;0.08568662;0.085686489; 
0.8138;0.080619192;0.009675747;0.061267728;0.08061917;0.009675717;0.061267735;0.085663046;0.085662957; 
0.8136;0.080597526;0.009671009;0.061255479;0.080597501;0.009671002;0.061255498;0.085639383;0.085639426; 
0.8134;0.08057583;0.0096663;0.06124323;0.080575833;0.009666287;0.06124326;0.085615772;0.085615896; 
0.8132;0.080554134;0.009661532;0.0612311;0.080554166;0.009661573;0.06123102;0.085592452;0.085592367; 
0.813;0.080532527;0.009656853;0.061218822;0.0805325;0.009656861;0.061218778;0.08556893;0.085568838; 
0.8128;0.080510801;0.009652114;0.061206573;0.080510834;0.009652149;0.061206536;0.085545394;0.08554531; 
0.8126;0.080489165;0.009647435;0.061194295;0.080489169;0.009647439;0.061194291;0.085521857;0.085521783; 
0.8124;0.080467498;0.009642726;0.061182076;0.080467505;0.00964273;0.061182045;0.085498381;0.085498256; 
0.8122;0.080445832;0.009638047;0.061169767;0.080445842;0.009638022;0.061169798;0.085474651;0.08547473; 
0.812;0.080424196;0.009633339;0.061157548;0.080424179;0.009633315;0.061157549;0.085451151;0.085451205; 
0.8118;0.080402529;0.00962857;0.061145359;0.080402517;0.009628609;0.061145299;0.085427757;0.085427681; 
0.8116;0.080380833;0.009623891;0.061133081;0.080380856;0.009623904;0.061133048;0.085404258;0.085404158; 
0.8114;0.080359167;0.009619153;0.061120832;0.080359196;0.009619201;0.061120794;0.085380729;0.085380635; 
0.8112;0.08033753;0.009614474;0.061108553;0.080337537;0.009614498;0.06110854;0.085357207;0.085357113; 
0.811;0.080315834;0.009609795;0.061096275;0.080315878;0.009609797;0.061096284;0.085333671;0.085333592; 
0.8108;0.080294168;0.009605086;0.061084026;0.08029422;0.009605097;0.061084026;0.085310045;0.085310071; 
0.8106;0.080272561;0.009600377;0.061071747;0.080272563;0.009600398;0.061071767;0.085286464;0.085286551; 
0.8104;0.080250865;0.009595639;0.061059588;0.080250906;0.0095957;0.061059506;0.085263099;0.085263032; 
0.8102;0.080229229;0.009591019;0.061047161;0.080229251;0.009591003;0.061047244;0.085239413;0.085239514; 
0.81;0.080207592;0.009586281;0.061035031;0.080207596;0.009586307;0.061034981;0.085216101;0.085215997; 
0.8098;0.080185956;0.009581602;0.061022723;0.080185942;0.009581613;0.061022716;0.085192601;0.08519248; 
0.8096;0.08016426;0.009576893;0.061010474;0.080164288;0.009576919;0.06101045;0.085169065;0.085168964; 
0.8094;0.080142593;0.009572214;0.060998166;0.080142636;0.009572227;0.060998182;0.085145372;0.085145449; 
0.8092;0.080120987;0.009567565;0.060985857;0.080120984;0.009567536;0.060985912;0.085121821;0.085121934; 
0.809;0.080099291;0.009562767;0.060973728;0.080099333;0.009562846;0.060973641;0.085098545;0.085098421; 
0.8088;0.080077654;0.009558147;0.0609613;0.080077683;0.009558157;0.060961369;0.085074793;0.085074908; 
0.8086;0.080056018;0.009553439;0.060949141;0.080056033;0.009553469;0.060949095;0.085051502;0.085051396; 
0.8084;0.080034351;0.00954876;0.060936862;0.080034384;0.009548782;0.06093682;0.085027996;0.085027884; 
0.8082;0.080012775;0.00954411;0.060924554;0.080012737;0.009544097;0.060924543;0.085004497;0.085004374; 
0.808;0.079991108;0.009539431;0.060912245;0.079991089;0.009539412;0.060912265;0.084980811;0.084980864; 
0.8078;0.079969472;0.009534752;0.060899967;0.079969443;0.009534729;0.060899985;0.084957275;0.084957355; 
0.8076;0.079947776;0.009530014;0.060887778;0.079947797;0.009530046;0.060887704;0.084933932;0.084933846; 
0.8074;0.079926139;0.009525395;0.06087538;0.079926152;0.009525365;0.060875422;0.084910291;0.084910339; 
0.8072;0.079904503;0.009520656;0.060863191;0.079904508;0.009520685;0.060863138;0.084886919;0.084886832; 
0.807;0.079882836;0.009515977;0.060850912;0.079882865;0.009516006;0.060850852;0.084863442;0.084863326; 
0.8068;0.07986126;0.009511328;0.060838604;0.079861222;0.009511329;0.060838565;0.084839958;0.08483982; 
0.8066;0.079839563;0.009506619;0.060826296;0.079839581;0.009506652;0.060826277;0.084816451;0.084816316; 
0.8064;0.079817957;0.009502;0.060813987;0.07981794;0.009501977;0.060813987;0.084792766;0.084792812; 
0.8062;0.07979632;0.009497261;0.060801798;0.079796299;0.009497302;0.060801695;0.084769438;0.084769309; 
0.806;0.079774684;0.009492672;0.060789341;0.07977466;0.009492629;0.060789402;0.084745716;0.084745806; 
0.8058;0.079753047;0.009487963;0.060777151;0.079753021;0.009487957;0.060777108;0.084722373;0.084722305; 
0.8056;0.079731381;0.009483284;0.060764843;0.079731383;0.009483286;0.060764812;0.084698904;0.084698804; 
0.8054;0.079709715;0.009478605;0.060752535;0.079709746;0.009478616;0.060752515;0.084675434;0.084675304; 
0.8052;0.079688108;0.009473956;0.060740256;0.07968811;0.009473947;0.060740216;0.084651957;0.084651805; 
0.805;0.079666501;0.009469336;0.060727888;0.079666474;0.009469279;0.060727916;0.08462819;0.084628306; 
0.8048;0.079644865;0.009464598;0.06071561;0.079644839;0.009464613;0.060715614;0.084604773;0.084604809; 
0.8046;0.079623228;0.009459978;0.060703272;0.079623205;0.009459947;0.060703311;0.084581266;0.084581312; 
0.8044;0.079601592;0.00945527;0.060691053;0.079601572;0.009455283;0.060691006;0.084557931;0.084557816; 
0.8042;0.079579926;0.009450591;0.060678744;0.07957994;0.00945062;0.0606787;0.084534395;0.08453432; 
0.804;0.079558319;0.009445971;0.060666406;0.079558308;0.009445958;0.060666392;0.08451094;0.084510826; 
0.8038;0.079536653;0.009441263;0.060654098;0.079536677;0.009441297;0.060654083;0.084487478;0.084487332; 
0.8036;0.079515046;0.009436643;0.06064173;0.079515047;0.009436637;0.060641772;0.084463726;0.084463839; 
0.8034;0.07949338;0.009431964;0.060629421;0.079493417;0.009431978;0.06062946;0.084440242;0.084440346; 
0.8032;0.079471773;0.009427315;0.060617083;0.079471789;0.009427321;0.060617147;0.084416743;0.084416855; 
0.803;0.079450166;0.009422666;0.060604894;0.079450161;0.009422664;0.060604832;0.084393415;0.084393364; 
0.8028;0.07942853;0.009417987;0.060592556;0.079428534;0.009418009;0.060592515;0.084369998;0.084369874; 
0.8026;0.079406923;0.009413368;0.060580188;0.079406907;0.009413355;0.060580197;0.084346476;0.084346384; 
0.8024;0.079385257;0.009408689;0.060567909;0.079385282;0.009408702;0.060567878;0.084323014;0.084322896; 
0.8022;0.07936362;0.009404039;0.060555512;0.079363657;0.00940405;0.060555557;0.084299292;0.084299408; 
0.802;0.079341984;0.00939939;0.060543203;0.079342033;0.009399399;0.060543235;0.084275815;0.084275921; 
0.8018;0.079320437;0.009394771;0.060530835;0.07932041;0.009394749;0.060530911;0.084252338;0.084252435; 
0.8016;0.079298771;0.009390062;0.060518646;0.079298787;0.009390101;0.060518586;0.084229018;0.08422895; 
0.8014;0.079277194;0.009385443;0.060506278;0.079277166;0.009385453;0.060506259;0.084205534;0.084205465; 
0.8012;0.079255527;0.009380734;0.060494;0.079255545;0.009380807;0.060493931;0.084182109;0.084181981; 
0.801;0.079233921;0.009376144;0.060481602;0.079233925;0.009376162;0.060481601;0.084158588;0.084158498; 
0.8008;0.079212314;0.009371525;0.060469264;0.079212305;0.009371518;0.06046927;0.084134962;0.084135016; 
0.8006;0.079190648;0.009366876;0.060456896;0.079190687;0.009366875;0.060456937;0.084111418;0.084111534; 
0.8004;0.079169041;0.009362257;0.060444528;0.079169069;0.009362233;0.060444603;0.084087956;0.084088053; 
0.8002;0.079147434;0.009357578;0.060432339;0.079147452;0.009357592;0.060432268;0.084064658;0.084064573; 
0.8;0.079125857;0.009352958;0.060419971;0.079125835;0.009352952;0.060419931;0.084041189;0.084041094; 
0.7998;0.079104191;0.00934825;0.060407632;0.07910422;0.009348314;0.060407592;0.084017682;0.084017615; 
